Grapheme	IPA	
aa	a:	
ee	e:	borrowed but contrastive
ii	i:	
oo	o:	borrowed but contrastive
uu	u:	
ch	tʃ	
ll	ʎ	
ts	ts	
sh	ʃ	
q	q	
k	k	
h	x	
w	w	
y	j	
s	s	
p	p	
t	t	
m	m	
n	ɲ	
ñ	ɳ	
l	l	
r	ɾ 	
f	f	
a	a	
e	e	borrowed but contrastive
i	i	
o	o	borrowed but contrastive
u	u	
-	+	
