ID	DOCULECT	CONCEPT	TOKENS	SUBGROUP	BORROWING	COGID
3055	Ayacucho	face	u j a	Quechua		113
3056	Bobonaza	face	ɲ a w i	Quechua		103
3057	Chachapoyas	face	w i j a	Quechua		111
3058	Chacpar	face	q a χ ʎ a	Quechua		112
3059	Chetilla	face	q a ʁ ʎ a	Quechua		112
3061	Curva	face	u j a	Quechua		113
3062	Cuzco	face	u j a	Quechua		113
3065	Huallaga	face	q a χ ʎ a	Quechua		112
3067	Huangascar	face	u j a	Quechua		113
3068	Imbabura	face	ɲ a w i	Quechua		103
3069	Inkawasi	face	χ a χ dʒ a	Quechua		117
3073	Lamas	face	u j a	Quechua		113
3075	Maragua	face	u j a	Quechua		113
3076	Napo	face	ɲ a w i	Quechua		103
3078	Pastaza	face	u j a	Quechua		113
3079	Pocona	face	u j a	Quechua		113
3081	Puno	face	u j a	Quechua		113
3082	Putumayo	face	ɲ a w i	Quechua		103
3083	Raimondi	face	q a ʎ q a	Quechua		112
3084	SanPedro	face	u j a	Quechua		113
3085	Santiagueno	face	u j a	Quechua		113
3088	Serena	face	ɲ a β i	Quechua		103
3090	Taquile	face	u j a	Quechua		113
3092	Troje	face	ɲ a w i	Quechua		103
3094	Wari	face	q a ʎ q a	Quechua		112
3095	Yanac	face	q a q ʎ a	Quechua		112
7195	Azuay	face	ɲ a w i	Quechua		103
7498	HuarazHuailas	face	q a q ʎ a	Quechua		112
892	Apuri	far (away)	k a ɾ u	Quechua		123
893	Apurimac	far (away)	k a r u	Quechua		123
894	Arma	far (away)	k a ɾ u	Quechua		123
895	Atalla	far (away)	k a r u	Quechua		123
896	Ayacucho	far (away)	k a ɾ u	Quechua		123
897	Bobonaza	far (away)	k a r u	Quechua		123
898	Cacra-Hongos	far (away)	k a l u	Quechua		123
899	Chachapoyas	far (away)	k a r u	Quechua		123
900	Chacpar	far (away)	k a r u	Quechua		123
901	Chetilla	far (away)	k a r u	Quechua		123
904	Curva	far (away)	k a r u	Quechua		123
905	Cuzco	far (away)	k a r u	Quechua		123
907	Huallaga	far (away)	k a r u	Quechua		123
908	Huanca	far (away)	k a l u	Quechua		123
910	Huangascar	far (away)	k a ɾ u	Quechua		123
911	HuarazHuailas	far (away)	k a ɾ u	Quechua		123
912	Imbabura	far (away)	k a ɾ u	Quechua		123
913	Inkawasi	far (away)	k a r u	Quechua		123
917	Lamas	far (away)	k a r u	Quechua		123
918	Laraos	far (away)	k a r u	Quechua		123
919	Lincha-Tana	far (away)	k a ɾ u	Quechua		123
920	Maragua	far (away)	k a r u	Quechua		123
921	Napo	far (away)	k a r u	Quechua		123
922	Pacaraos	far (away)	k a ɾ u	Quechua		123
923	Pastaza	far (away)	k a r u	Quechua		123
924	Pastaza	far (away)	tʃ i p i	Quechua		129
925	Pocona	far (away)	k a r u	Quechua		123
927	Puno	far (away)	k a r u	Quechua		123
928	Putumayo	far (away)	k a r u	Quechua		123
929	Raimondi	far (away)	k a ɾ u	Quechua		123
930	SanPedro	far (away)	k a ɾ u	Quechua		123
931	Santiagueno	far (away)	k a ɾ u	Quechua		123
933	Serena	far (away)	k a r u	Quechua		123
935	Taquile	far (away)	k a r u	Quechua		123
936	Tarma	far (away)	k a ɾ u	Quechua		123
937	Troje	far (away)	k a r u	Quechua		123
939	Wari	far (away)	k a ɾ u	Quechua		123
7286	Azuay	far (away)	k a ɾ u	Quechua		123
7368	Jauja	far (away)	k a l u	Quechua		123
6496	Apuri	fat (grease)	w i ɾ a	Quechua		134
6497	Apurimac	fat (grease)	u n t u	Quechua		135
6498	Apurimac	fat (grease)	w i r a	Quechua		134
6499	Arma	fat (grease)	w i ɾ a	Quechua		134
6500	Atalla	fat (grease)	w i r a	Quechua		134
6501	Ayacucho	fat (grease)	w i ɾ a	Quechua		134
6502	Cacra-Hongos	fat (grease)	w i l a	Quechua		134
6503	Chachapoyas	fat (grease)	w i r a	Quechua		134
6504	Chacpar	fat (grease)	w i r a	Quechua		134
6505	Chetilla	fat (grease)	w i r a	Quechua		134
6507	Curva	fat (grease)	w i r a	Quechua		134
6508	Cuzco	fat (grease)	w i r a	Quechua		134
6510	Huallaga	fat (grease)	w i r a	Quechua		134
6511	Huanca	fat (grease)	w i l a	Quechua		134
6513	Huangascar	fat (grease)	w i ɾ a	Quechua		134
6514	HuarazHuailas	fat (grease)	w i ɾ a	Quechua		134
6515	Imbabura	fat (grease)	ɸ i ɾ a	Quechua		134
6516	Inkawasi	fat (grease)	w i r a	Quechua		134
6519	Lamas	fat (grease)	w i r a	Quechua		134
6520	Laraos	fat (grease)	w i r a	Quechua		134
6521	Lincha-Tana	fat (grease)	w i ɾ a	Quechua		134
6522	Maragua	fat (grease)	w i r a	Quechua		134
6523	Pacaraos	fat (grease)	w i ɾ a	Quechua		134
6525	Pocona	fat (grease)	w i r a	Quechua		134
6527	Puno	fat (grease)	w i r a	Quechua		134
6528	Putumayo	fat (grease)	w i r a	Quechua		134
6529	Raimondi	fat (grease)	w i ɾ a	Quechua		134
6530	SanPedro	fat (grease)	w i ɾ a	Quechua		134
6531	Santiagueno	fat (grease)	w i ɾ a	Quechua		134
6533	Serena	fat (grease)	i r a	Quechua		134
6535	Taquile	fat (grease)	w i r a	Quechua		134
6536	Tarma	fat (grease)	w i ɾ a	Quechua		134
6537	Troje	fat (grease)	w i r a	Quechua		134
6538	Wari	fat (grease)	w i ɾ a	Quechua		134
6539	Yanac	fat (grease)	w i r a	Quechua		134
7258	Azuay	fat (grease)	w i ɾ a	Quechua		134
7369	Jauja	fat (grease)	w i l a	Quechua		134
4114	Apuri	fingernail	s i ʎ u	Quechua		146
4115	Apurimac	fingernail	s i ʎ u	Quechua		146
4116	Arma	fingernail	s i ʎ u	Quechua		146
4117	Atalla	fingernail	s i ʎ u	Quechua		146
4118	Ayacucho	fingernail	s i ʎ u	Quechua		146
4119	Bobonaza	fingernail	ʃ i ʎ u	Quechua		146
4120	Cacra-Hongos	fingernail	s i ʎ u	Quechua		146
4121	Chachapoyas	fingernail	ʃ i dʑ u	Quechua		146
4122	Chacpar	fingernail	ʃ i ʎ u	Quechua		146
4123	Chetilla	fingernail	ʃ i dʒ u	Quechua		146
4125	Curva	fingernail	s i ʎ u	Quechua		146
4126	Cuzco	fingernail	s i ʎ u	Quechua		146
4128	Huallaga	fingernail	ʃ i ʎ u	Quechua		146
4129	Huanca	fingernail	ʃ i ʎ u	Quechua		146
4131	Huangascar	fingernail	s i ʎ u	Quechua		146
4132	HuarazHuailas	fingernail	ʃ i ʎ u	Quechua		146
4133	Imbabura	fingernail	s i ʎ u	Quechua		146
4134	Inkawasi	fingernail	s i ʒ u	Quechua		146
4138	Lamas	fingernail	ʃ i dʑ u	Quechua		146
4139	Laraos	fingernail	ʃ i ʎ u	Quechua		146
4140	Lincha-Tana	fingernail	s i ʎ u	Quechua		146
4141	Maragua	fingernail	s i ʎ u	Quechua		146
4142	Napo	fingernail	ʃ i ʎ u	Quechua		146
4143	Pacaraos	fingernail	ʃ i l u	Quechua		146
4144	Pastaza	fingernail	ʃ i ʎ u	Quechua		146
4145	Pocona	fingernail	s i ʎ u	Quechua		146
4147	Puno	fingernail	s i ʎ u	Quechua		146
4148	Putumayo	fingernail	s i ʎ u	Quechua		146
4149	Raimondi	fingernail	ʃ i ʎ u	Quechua		146
4150	SanPedro	fingernail	s i ʎ u	Quechua		146
4151	Santiagueno	fingernail	s i ʒ u	Quechua		146
4153	Serena	fingernail	s i ʎ u	Quechua		146
4155	Taquile	fingernail	s i ʎ u	Quechua		146
4156	Tarma	fingernail	ʃ i l u	Quechua		146
4157	Troje	fingernail	s i ʒ u	Quechua		146
4159	Wari	fingernail	ʃ i ʎ u	Quechua		146
4160	Yanac	fingernail	ʃ i ʎ u	Quechua		146
7215	Azuay	fingernail	ʃ i ʎ u	Quechua		146
7370	Jauja	fingernail	ʃ i ʎ u	Quechua		146
5874	Apuri	fire	n i n a	Quechua		152
5875	Apurimac	fire	n i n a	Quechua		152
5876	Arma	fire	n i n a	Quechua		152
5877	Atalla	fire	n i n a	Quechua		152
5878	Ayacucho	fire	n i n a	Quechua		152
5879	Bobonaza	fire	n i n a	Quechua		152
5880	Cacra-Hongos	fire	n i n a	Quechua		152
5881	Chachapoyas	fire	n i n a	Quechua		152
5882	Chacpar	fire	n i n a	Quechua		152
5883	Chetilla	fire	n i n a	Quechua		152
5885	Curva	fire	n i n a	Quechua		152
5886	Cuzco	fire	n i n a	Quechua		152
5888	Huallaga	fire	n i n a	Quechua		152
5889	Huanca	fire	n i n a	Quechua		152
5891	Huangascar	fire	n i n a	Quechua		152
5892	HuarazHuailas	fire	ɲ i ɲ a	Quechua		152
5893	Imbabura	fire	n i n a	Quechua		152
5894	Inkawasi	fire	n i n a	Quechua		152
5898	Lamas	fire	n i n a	Quechua		152
5899	Laraos	fire	n i n a	Quechua		152
5900	Lincha-Tana	fire	n i n a	Quechua		152
5901	Maragua	fire	n i n a	Quechua		152
5902	Napo	fire	n i n a	Quechua		152
5903	Pacaraos	fire	n i n a	Quechua		152
5904	Pastaza	fire	n i n a	Quechua		152
5905	Pocona	fire	n i n a	Quechua		152
5907	Puno	fire	n i n a	Quechua		152
5908	Putumayo	fire	n i n a	Quechua		152
5909	Raimondi	fire	ɲ i ɲ a	Quechua		152
5910	SanPedro	fire	n i n a	Quechua		152
5911	Santiagueno	fire	n i n a	Quechua		152
5913	Serena	fire	n i n a	Quechua		152
5915	Taquile	fire	n i n a	Quechua		152
5916	Tarma	fire	n i n a	Quechua		152
5917	Troje	fire	n i n a	Quechua		152
5919	Wari	fire	ɲ i ɲ a	Quechua		152
5920	Yanac	fire	n i n a	Quechua		152
7246	Azuay	fire	n i n a	Quechua		152
7371	Jauja	fire	n i n a	Quechua		152
4505	Apuri	five	p i tʃ q a	Quechua		161
4506	Apurimac	five	p i s k a	Quechua		161
4507	Apurimac	five	p i tʃ q a	Quechua		161
4508	Arma	five	p i tʃ χ a	Quechua		161
4509	Atalla	five	p i tʃ χ a	Quechua		161
4510	Atalla	five	p i tʃ q a	Quechua		161
4511	Ayacucho	five	p i tʃ χ a	Quechua		161
4512	Bobonaza	five	p i tʃ k a	Quechua		161
4513	Cacra-Hongos	five	p i tʃ q a	Quechua		161
4514	Chachapoyas	five	p i tʃ k a	Quechua		161
4515	Chacpar	five	p i ts q a	Quechua		161
4516	Chetilla	five	p i tʃ ʁ a	Quechua		161
4518	Curva	five	p i tʃ q a	Quechua		161
4519	Cuzco	five	p i s q a	Quechua		161
4521	Huallaga	five	p i tʃ q a	Quechua		161
4522	Huanca	five	p i tʃ ʔ a	Quechua		161
4524	Huangascar	five	p i tʃ q a	Quechua		161
4525	HuarazHuailas	five	p i ts q a	Quechua		161
4526	Imbabura	five	p i ʃ k a	Quechua		161
4531	Lamas	five	p i tʃ k a	Quechua		161
4532	Laraos	five	p i tʃ q a	Quechua		161
4533	Lincha-Tana	five	p i tʃ q a	Quechua		161
4534	Maragua	five	p i ʃ q a	Quechua		161
4535	Napo	five	p i tʃ k a	Quechua		161
4536	Pacaraos	five	p i s ʁ a	Quechua		161
4537	Pastaza	five	p i tʃ k a	Quechua		161
4538	Pocona	five	pʰ i ʃ ʁ a	Quechua		161
4540	Puno	five	p i s q a	Quechua		161
4541	Putumayo	five	p i tʃ k a	Quechua		161
4542	Raimondi	five	p i ts q a	Quechua		161
4543	SanPedro	five	p i tʃ q a	Quechua		161
4544	Santiagueno	five	p i ʃ q a	Quechua		161
4546	Serena	five	p i tʃ k a	Quechua		161
4548	Taquile	five	p i s q a	Quechua		161
4549	Tarma	five	p i tʃ χ a	Quechua		161
4550	Troje	five	p i tʃ k a	Quechua		161
4552	Wari	five	p i ts q a	Quechua		161
4553	Yanac	five	p i ts q a	Quechua		161
7178	Azuay	five	p i tʃ k a	Quechua		161
7372	Jauja	five	p i tʃ ʔ a	Quechua		161
6875	Apuri	flower	s i s a	Quechua		169
6876	Apuri	flower	w ai t a	Quechua		171
6877	Apurimac	flower	t i k a	Quechua		179
6878	Apurimac	flower	w ai t a	Quechua		171
6879	Arma	flower	w ai t a	Quechua		171
6880	Arma	flower	s i s a	Quechua		169
6881	Atalla	flower	w ai t a	Quechua		171
6882	Ayacucho	flower	w ai t a	Quechua		171
6883	Bobonaza	flower	s i s a	Quechua		169
6884	Cacra-Hongos	flower	h i s a	Quechua		169
6885	Cacra-Hongos	flower	w ai t a	Quechua		171
6886	Chachapoyas	flower	w ai t a	Quechua		171
6887	Chacpar	flower	t u k t u	Quechua		173
6888	Chetilla	flower	t u k t u	Quechua		173
6890	Curva	flower	tʼ i k a	Quechua		179
6891	Cuzco	flower	tʼ i k a	Quechua		179
6894	Huallaga	flower	t u k t u	Quechua		173
6895	Huanca	flower	w ai t a	Quechua		171
6896	Huanca	flower	s i s a	Quechua		169
6898	Huangascar	flower	s i s a	Quechua		169
6899	Huangascar	flower	w ai t a	Quechua		171
6900	HuarazHuailas	flower	w ai t a	Quechua		171
6901	Imbabura	flower	s i s a	Quechua		169
6902	Inkawasi	flower	t u k t u	Quechua		173
6906	Lamas	flower	s i s a	Quechua		169
6907	Laraos	flower	w ai t a	Quechua		171
6908	Lincha-Tana	flower	s i s a	Quechua		169
6909	Lincha-Tana	flower	w ai t a	Quechua		171
6910	Maragua	flower	tʼ i k a	Quechua		179
6911	Napo	flower	s i s a	Quechua		169
6912	Pacaraos	flower	w ai tʃ a	Quechua		171
6913	Pastaza	flower	s i s a	Quechua		169
6914	Pocona	flower	tʼ i k a	Quechua		179
6916	Puno	flower	tʼ i k a	Quechua		179
6917	Putumayo	flower	t u x t u	Quechua		173
6918	Raimondi	flower	w ai t a	Quechua		171
6919	SanPedro	flower	s i s a	Quechua		169
6920	SanPedro	flower	w ai t a	Quechua		171
6921	Santiagueno	flower	s i s a	Quechua		169
6923	Serena	flower	s i s a	Quechua		169
6925	Taquile	flower	tʼ i k a	Quechua		179
6926	Tarma	flower	w ai t a	Quechua		171
6927	Troje	flower	s i s a	Quechua		169
6930	Wari	flower	w ai t a	Quechua		171
6931	Yanac	flower	w eː t a	Quechua		171
7265	Azuay	flower	s i s a	Quechua		169
7373	Jauja	flower	s i s a	Quechua		169
7374	Jauja	flower	w ai t a	Quechua		171
1553	Apuri	fly, to	p a w a	Quechua		182
1554	Apurimac	fly, to	p a l a	Quechua		445
1555	Apurimac	fly, to	p a w a	Quechua		182
1556	Arma	fly, to	p a w a	Quechua		182
1557	Atalla	fly, to	p a w a	Quechua		182
1558	Ayacucho	fly, to	p a w a	Quechua		182
1559	Bobonaza	fly, to	w a m b u + r i + n a	Quechua		721
1560	Cacra-Hongos	fly, to	p a w a	Quechua		182
1561	Chachapoyas	fly, to	p a w a	Quechua		182
1562	Chacpar	fly, to	p a x w a	Quechua		444
1563	Chetilla	fly, to	p a r i	Quechua		33
1565	Curva	fly, to	h a l a + tʃ a	Quechua		184
1566	Cuzco	fly, to	pʰ a w a	Quechua		182
1568	Huallaga	fly, to	p aː r i	Quechua		33
1569	Huanca	fly, to	p aː l i	Quechua		33
1571	Huangascar	fly, to	p a w a	Quechua		182
1572	HuarazHuailas	fly, to	p aː r i	Quechua		33
1574	Inkawasi	fly, to	p a r i	Quechua		33
1577	Lamas	fly, to	p a w a	Quechua		182
1578	Laraos	fly, to	p a w a	Quechua		182
1579	Lincha-Tana	fly, to	p a w a	Quechua		182
1580	Maragua	fly, to	pʰ a w a	Quechua		182
1581	Napo	fly, to	w a m b u + r i + n a	Quechua		721
1582	Pacaraos	fly, to	p aː ɾ i	Quechua		33
1583	Pastaza	fly, to	p a w a + n a	Quechua		182
1584	Pocona	fly, to	pʰ a w a	Quechua		182
1586	Puno	fly, to	h a l a + n t a	Quechua		184
1587	Raimondi	fly, to	p aː r i	Quechua		33
1588	SanPedro	fly, to	p a w a	Quechua		182
1589	Santiagueno	fly, to	p aː	Quechua		182
1591	Serena	fly, to	w a m b u + r i	Quechua		721
1593	Taquile	fly, to	pʰ a w a	Quechua		182
1594	Tarma	fly, to	p aː ɾ i	Quechua		33
1595	Troje	fly, to	k a ʒ p a	Quechua		186
1596	Wari	fly, to	p aː r i	Quechua		33
7375	Jauja	fly, to	p aː l i	Quechua		33
3775	Apuri	foot	ʈ a k i	Quechua		760
3776	Apurimac	foot	tʃ a k i	Quechua		760
3777	Arma	foot	tʃ a k i	Quechua		760
3778	Atalla	foot	tʃ a k i	Quechua		760
3779	Ayacucho	foot	tʃ a k i	Quechua		760
3780	Bobonaza	foot	tʃ a k i	Quechua		760
3781	Cacra-Hongos	foot	ʈ a k i	Quechua		760
3782	Chachapoyas	foot	ʈʂ a k i	Quechua		760
3783	Chacpar	foot	tʃ a k i	Quechua		760
3784	Chetilla	foot	ʈʂ a k i	Quechua		760
3786	Curva	foot	tʃ a k i	Quechua		760
3787	Cuzco	foot	tʃ a k i	Quechua		760
3789	Huallaga	foot	tʃ a k i	Quechua		760
3790	Huanca	foot	ʈʂ a k i	Quechua		760
3793	Huangascar	foot	ʈ a k i	Quechua		760
3794	HuarazHuailas	foot	tʃ a k i	Quechua		760
3795	Imbabura	foot	tʃ a k i	Quechua		760
3796	Inkawasi	foot	ʈʂ a k i	Quechua		760
3801	Lamas	foot	tʃ a k i	Quechua		760
3802	Laraos	foot	ʈʂ a k i	Quechua		760
3803	Lincha-Tana	foot	ʈ a k i	Quechua		760
3804	Maragua	foot	tʃ a k i	Quechua		760
3805	Napo	foot	tʃ a k i	Quechua		760
3806	Pacaraos	foot	ʈʂ a k i	Quechua		760
3807	Pastaza	foot	tʃ a k i	Quechua		760
3808	Pocona	foot	tʃ a k i	Quechua		760
3810	Puno	foot	tʃ a k i	Quechua		760
3811	Putumayo	foot	tʃ a x i	Quechua		760
3812	Raimondi	foot	tʃ a k i	Quechua		760
3813	SanPedro	foot	ʈ a k i	Quechua		760
3814	Santiagueno	foot	tʃ a x i	Quechua		760
3816	Serena	foot	tʃ a k i	Quechua		760
3818	Taquile	foot	tʃ a k i	Quechua		760
3819	Tarma	foot	ʈʂ a g i	Quechua		760
3820	Troje	foot	tʃ a k i	Quechua		760
3823	Wari	foot	tʃ a k i	Quechua		760
3824	Yanac	foot	ʈʂ a k i	Quechua		760
7209	Azuay	foot	tʃ a k i	Quechua		760
7376	Jauja	foot	ʈʂ a k i	Quechua		760
3097	Apuri	forehead	p a q ʈ a	Quechua		205
3098	Apurimac	forehead	tʃ i n p a	Quechua		202
3099	Apurimac	forehead	m a t i	Quechua		201
3100	Arma	forehead	u ɾ k u	Quechua		203
3101	Atalla	forehead	u r k u	Quechua		203
3102	Ayacucho	forehead	u ɾ k u	Quechua		203
3104	Cacra-Hongos	forehead	p a q ʈ a	Quechua		205
3105	Chachapoyas	forehead	u r k u	Quechua		203
3106	Chacpar	forehead	u r k u	Quechua		203
3107	Chetilla	forehead	u r k u	Quechua		203
3109	Curva	forehead	m a tʼ i	Quechua		201
3110	Cuzco	forehead	m a tʼ i	Quechua		201
3112	Huallaga	forehead	u r k u	Quechua		203
3113	Huanca	forehead	u l k u	Quechua		203
3114	Huanca	forehead	p a ʔ ʈʂ a	Quechua		205
3116	HuarazHuailas	forehead	u ɾ k u	Quechua		203
3117	Imbabura	forehead	ɲ a w i	Quechua		103
3118	Inkawasi	forehead	u r k u	Quechua		203
3122	Lamas	forehead	u r k u	Quechua		203
3123	Laraos	forehead	p a q ʈʂ a	Quechua		205
3124	Lincha-Tana	forehead	p a q ʈ a	Quechua		205
3127	Pacaraos	forehead	s o χ u ʈʂ i	Quechua		273
3131	Puno	forehead	m a tʼ i	Quechua		201
3132	Raimondi	forehead	u ɾ k u	Quechua		203
3133	SanPedro	forehead	p a q ʈ a	Quechua		205
3139	Taquile	forehead	m a tʼ i	Quechua		201
3142	Wari	forehead	u ɾ k u	Quechua		203
3143	Yanac	forehead	u r k u	Quechua		203
7196	Azuay	forehead	m a t i	Quechua		201
7377	Jauja	forehead	u l k u	Quechua		203
7378	Jauja	forehead	p a ʔ ʈʂ a	Quechua		205
7486	Huangascar	forehead	p a q ʈ a	Quechua		205
3972	Apuri	four	t a w a	Quechua		213
3973	Apurimac	four	t a w a	Quechua		213
3974	Arma	four	t a w a	Quechua		213
3975	Atalla	four	t a w a	Quechua		213
3976	Ayacucho	four	t a w a	Quechua		213
3977	Bobonaza	four	tʃ u s k u	Quechua		214
3978	Cacra-Hongos	four	t a w a	Quechua		213
3979	Chachapoyas	four	tʃ u s k u	Quechua		214
3980	Chacpar	four	tʃ u s k u	Quechua		214
3981	Chetilla	four	ʈʂ u s k u	Quechua		214
3983	Curva	four	t a w a	Quechua		213
3984	Cuzco	four	t a w a	Quechua		213
3986	Huallaga	four	tʃ u s k u	Quechua		214
3987	Huanca	four	ʈʂ u s k u	Quechua		214
3988	Huanca	four	t a w a	Quechua		213
3990	Huangascar	four	t a w a	Quechua		213
3991	HuarazHuailas	four	tʃ u s k u	Quechua		214
3992	Imbabura	four	tʃ u s k u	Quechua		214
3997	Lamas	four	tʃ u s k u	Quechua		214
3998	Laraos	four	t a w a	Quechua		213
3999	Lincha-Tana	four	t a w a	Quechua		213
4000	Maragua	four	t a w a	Quechua		213
4001	Napo	four	tʃ u s k u	Quechua		214
4002	Pacaraos	four	ʈʂ u s k u	Quechua		214
4003	Pastaza	four	tʃ u s k u	Quechua		214
4004	Pocona	four	t a w a	Quechua		213
4006	Puno	four	t a w a	Quechua		213
4007	Putumayo	four	tʃ u s k u	Quechua		214
4008	Raimondi	four	tʃ u s k u	Quechua		214
4009	SanPedro	four	t a w a	Quechua		213
4010	Santiagueno	four	t a:	Quechua		213
4012	Serena	four	tʃ u s k u	Quechua		214
4014	Taquile	four	t a w a	Quechua		213
4015	Tarma	four	ʈʂ u s g u	Quechua		214
4016	Troje	four	tʃ u s k u	Quechua		214
4018	Wari	four	tʃ u s k u	Quechua		214
4019	Yanac	four	ʈʂ u s k u	Quechua		214
7177	Azuay	four	tʃ u s k u	Quechua		214
7379	Jauja	four	ʈʂ u s k u	Quechua		214
7380	Jauja	four	t a w a	Quechua		213
4415	Apuri	fox	a t o q	Quechua		223
4416	Apurimac	fox	a t o q	Quechua		223
4417	Arma	fox	a t u χ	Quechua		223
4418	Atalla	fox	a t u χ	Quechua		223
4419	Ayacucho	fox	a t o χ	Quechua		223
4420	Cacra-Hongos	fox	a t o q	Quechua		223
4421	Chachapoyas	fox	a t u k	Quechua		223
4422	Chacpar	fox	a t u q	Quechua		223
4423	Chetilla	fox	a t o q	Quechua		223
4425	Curva	fox	a t u χ	Quechua		223
4426	Cuzco	fox	a t u χ	Quechua		223
4428	Huallaga	fox	a t u χ	Quechua		223
4429	Huanca	fox	a t u ʔ	Quechua		223
4431	Huangascar	fox	a t o q	Quechua		223
4432	HuarazHuailas	fox	a t o q	Quechua		223
4433	Imbabura	fox	a ɲ a s	Quechua		226
4437	Lamas	fox	a t u k	Quechua		223
4438	Laraos	fox	a t u χ	Quechua		223
4439	Lincha-Tana	fox	a t o q	Quechua		223
4440	Maragua	fox	a t u χ	Quechua		223
4441	Pacaraos	fox	a tʃ o χ	Quechua		223
4443	Pocona	fox	a t u χ	Quechua		223
4445	Puno	fox	a t u χ	Quechua		223
4446	Raimondi	fox	a t o q	Quechua		223
4447	SanPedro	fox	a t o q	Quechua		223
4448	Santiagueno	fox	a t o χ	Quechua		223
4450	Serena	fox	s a tʃ a + a ʎ k u	Quechua		655
4452	Taquile	fox	a t u χ	Quechua		223
4453	Tarma	fox	a t o χ	Quechua		223
4454	Troje	fox	a t u x	Quechua		223
4455	Wari	fox	a t o q	Quechua		223
4456	Yanac	fox	a t u q	Quechua		223
7221	Azuay	fox	a ɲ a s	Quechua		226
7323	Azuay	fox	j a l u	Quechua		862
7381	Jauja	fox	a t u ʔ	Quechua		223
725	Apuri	full	h u n t a	Quechua		232
726	Apurimac	full	ʎ i n p a	Quechua		234
727	Apurimac	full	h u n t a	Quechua		232
728	Arma	full	h u n t a	Quechua		232
729	Atalla	full	h u n t a	Quechua		232
730	Ayacucho	full	h u n t a	Quechua		232
731	Bobonaza	full	h u n d a	Quechua		232
732	Cacra-Hongos	full	h u n t a	Quechua		232
733	Chachapoyas	full	x u n d a	Quechua		232
734	Chacpar	full	h u n t a	Quechua		232
735	Chetilla	full	u n d a	Quechua		232
738	Curva	full	h u n tʼ a	Quechua		232
739	Cuzco	full	h u n tʼ a	Quechua		232
741	Huallaga	full	h u n t a	Quechua		232
742	Huanca	full	h u n t a	Quechua		232
744	Huangascar	full	h u n t a	Quechua		232
745	HuarazHuailas	full	h u n t ai	Quechua		232
746	Imbabura	full	x u n d a	Quechua		232
747	Inkawasi	full	u n d a	Quechua		232
750	Lamas	full	x u n d a	Quechua		232
751	Laraos	full	h u n t a	Quechua		232
752	Lincha-Tana	full	h u n t a	Quechua		232
753	Maragua	full	h u n tʼ a	Quechua		232
754	Napo	full	h u n d a	Quechua		232
755	Pacaraos	full	x u n t a	Quechua		232
756	Pastaza	full	u n d a	Quechua		232
757	Pocona	full	h u n tʼ a	Quechua		232
759	Puno	full	h u n tʼ a	Quechua		232
760	Putumayo	full	x u n d a	Quechua		232
761	Raimondi	full	h u n t ai	Quechua		232
762	SanPedro	full	h u n t a	Quechua		232
763	Santiagueno	full	u n t a	Quechua		232
765	Serena	full	u n d a + k t a	Quechua		232
767	Taquile	full	h u n tʼ a	Quechua		232
768	Tarma	full	χ o n t a	Quechua		232
769	Troje	full	h u n d a	Quechua		232
770	Wari	full	h u n t ai	Quechua		232
771	Yanac	full	u n t a	Quechua		232
7283	Azuay	full	h u n d a	Quechua		232
7382	Jauja	full	h u n t a	Quechua		232
2497	Apuri	give, to	q o	Quechua		242
2498	Apurimac	give, to	q o	Quechua		242
2499	Arma	give, to	χ u	Quechua		242
2500	Atalla	give, to	χ u	Quechua		242
2501	Ayacucho	give, to	χ o	Quechua		242
2502	Bobonaza	give, to	k u + n a	Quechua		242
2503	Cacra-Hongos	give, to	q o	Quechua		242
2504	Chachapoyas	give, to	k u	Quechua		242
2505	Chacpar	give, to	ɢ u	Quechua		242
2506	Chetilla	give, to	q u	Quechua		242
2508	Curva	give, to	q u	Quechua		242
2509	Cuzco	give, to	q u	Quechua		242
2511	Huallaga	give, to	q u	Quechua		242
2512	Huanca	give, to	ʔ u	Quechua		242
2514	Huangascar	give, to	q o	Quechua		242
2515	Imbabura	give, to	k u + n a	Quechua		242
2516	Inkawasi	give, to	q u	Quechua		242
2519	Lamas	give, to	k u	Quechua		242
2520	Laraos	give, to	q u	Quechua		242
2521	Lincha-Tana	give, to	q o	Quechua		242
2522	Maragua	give, to	q u	Quechua		242
2523	Napo	give, to	k u + n a	Quechua		242
2524	Pacaraos	give, to	χ o	Quechua		242
2525	Pastaza	give, to	k u + n a	Quechua		242
2526	Pocona	give, to	ɢ u	Quechua		242
2528	Puno	give, to	q u	Quechua		242
2529	Putumayo	give, to	k ua	Quechua		242
2530	SanPedro	give, to	q o	Quechua		242
2531	Santiagueno	give, to	q o	Quechua		242
2533	Serena	give, to	k u	Quechua		242
2535	Taquile	give, to	q u	Quechua		242
2536	Tarma	give, to	χ o	Quechua		242
2537	Troje	give, to	k u	Quechua		242
2538	Yanac	give, to	q u	Quechua		242
7316	Azuay	give, to	k u + n a	Quechua		242
7383	Jauja	give, to	ʔ u	Quechua		242
1279	Apuri	go, to	ai w a	Quechua		100
1280	Apuri	go, to	ɾ i	Quechua		250
1281	Apurimac	go, to	r i	Quechua		250
1282	Arma	go, to	ɾ i	Quechua		250
1283	Atalla	go, to	r i	Quechua		250
1284	Ayacucho	go, to	ɾ i	Quechua		250
1285	Bobonaza	go, to	r i + n a	Quechua		250
1286	Cacra-Hongos	go, to	ai w a	Quechua		100
